Crossing ID,Google Maps,County,City,Route,Street,Urban Rural,MPO,RPO,Primary RR,Trains Per Day,TPD Source,TPD Year,Train Speed,Total Tracks,Warning Device,Is Shortline RR,Is Amtrak Service,Road Class,Road Lanes,Road Speed,AADT,AADT Truck,AADT Year,Crashes 5yrs,Crashes PDO,Crashes Injury,Crashes Fatal,Blocked Reports,Lat WGS84,LonWGS84,ObjectId,x,y
481624S,"https://www.google.com/maps/@41.21162202,-82.86973984,200m/data=!3m1!1e3",SENECA,BELLEVUE,CR 32,E CR 32,Rural,None,None,NS - Norfolk Southern Railway Company,33,FRA,2020,60,2,Lights and Gates,No,No,7 - Local,2,45,146,8,2021,0,0,0,0,0,41.21162202,-82.86973984,4436,-9225017.24115986,5043606.15215572
473902K,"https://www.google.com/maps/@41.67072437,-83.5156984,200m/data=!3m1!1e3",LUCAS,TOLEDO,MR 4061,BUCKEYE ST,Urban,Toledo Metropolitan Area Council of Governments (Toledo),None,AA - Ann Arbor Railroad,4,PUCO/FRA,2019,10,1,Lights and Gates,Yes,No,7 - Local,2,35,712,363,2021,0,0,0,0,1,41.67072437,-83.5156984,2893,-9296925.01913261,5111782.45828704
502731T,"https://www.google.com/maps/@40.80259922,-81.35170284,200m/data=!3m1!1e3",STARK,CANTON,MR 1833,MARION MOTLEY AVE,Urban,Stark County Area Transportation Study (Canton),None,NS - Norfolk Southern Railway Company,24,FRA,2020,30,4,Lights and Gates,No,No,4 - Minor Arterial,2,25,8450,254,2021,0,0,0,0,0,40.80259922,-81.35170284,4885,-9056030.13531451,4983268.55091937
474386J,"https://www.google.com/maps/@40.80033832,-81.36928623,200m/data=!3m1!1e3",STARK,CANTON,CR 112,5TH ST,Urban,Stark County Area Transportation Study (Canton),None,WE - Wheeling & Lake Erie Railway Company,2,FRA,2021,15,1,Lights and Gates,Yes,No,4 - Minor Arterial,2,35,924,37,2021,0,0,0,0,0,40.80033832,-81.36928623,4221,-9057987.50933573,4982936.06815851
142851N,"https://www.google.com/maps/@40.76188533,-81.37294643,200m/data=!3m1!1e3",STARK,CANTON,TR 289,ALLENFORD DR SE,Urban,Stark County Area Transportation Study (Canton),None,WE - Wheeling & Lake Erie Railway Company,2,FRA,2021,25,1,Crossbucks,Yes,No,5 - Major Collector,2,40,714,48,2021,0,0,0,0,0,40.76188533,-81.37294643,4553,-9058394.96093593,4977282.99294522
258591W,"https://www.google.com/maps/@40.99730741,-84.0472574,200m/data=!3m1!1e3",PUTNAM,OTTAWA,CR 65,OLD SR 65,Rural,None,None,IORY - Indiana & Ohio Railway,2,PUCO/FRA,2017,20,1,Crossbucks,Yes,No,7 - Local,2,45,1031,Unknown,2021,0,0,0,0,0,40.99730741,-84.0472574,3557,-9356097.89633919,5011944.5155491
476860L,"https://www.google.com/maps/@40.93672131,-83.81707927,200m/data=!3m1!1e3",HANCOCK,MOUNT CORY,CR 26,CR 26,Rural,None,None,NS - Norfolk Southern Railway Company,8,FRA,2020,10,1,Crossbucks,No,No,7 - Local,2,45,443,23,2021,0,0,0,0,0,40.93672131,-83.81707927,1897,-9330474.58411585,5003012.54715685
142213C,"https://www.google.com/maps/@41.13996075,-83.32410011,200m/data=!3m1!1e3",SENECA,BASCOM,CR 5,N CR 5,Rural,None,None,CSX - CSX Transportation,40,FRA,2022,79,2,Lights and Gates,No,No,7 - Local,2,45,120,6,2021,0,0,0,0,0,41.13996075,-83.32410011,4768,-9275596.39505295,5033007.81286085
514759T,"https://www.google.com/maps/@39.81143734,-82.07173569,200m/data=!3m1!1e3",MUSKINGUM,ROSEVILLE,MR 206,ELM ST,Rural,None,Ohio Mid-Eastern Governments Association,OSRR - Ohio Southern Railroad Company,2,PUCO/FRA,2022,10,1,Lights and Gates,Yes,No,7 - Local,2,25,9595,288,2020,0,0,0,0,0,39.81143734,-82.07173569,3889,-9136183.82553094,4838578.58346735
473047B,"https://www.google.com/maps/@40.25012771,-80.91094742,200m/data=!3m1!1e3",HARRISON,ADENA,TR 79,SPRINGDALE HILL RD,Rural,None,Ohio Mid-Eastern Governments Association,WE - Wheeling & Lake Erie Railway Company,0,FRA,2021,10,4,Crossbucks,Yes,No,7 - Local,2,55,19,1,2020,0,0,0,0,0,40.25012771,-80.91094742,2229,-9006965.46639573,4902357.00922188
476966G,"https://www.google.com/maps/@40.50971592,-84.39168194,200m/data=!3m1!1e3",AUGLAIZE,ST. MARYS,TR 110,WAESCH RD,Rural,None,None,RJCW - R. J. Corman Western Ohio Line,1,FRA,2019,10,1,Crossbucks,Yes,No,7 - Local,2,45,219,11,2021,0,0,0,0,0,40.50971592,-84.39168194,594,-9394439.0607487,4940291.63911635
474291B,"https://www.google.com/maps/@40.59080917,-81.62061557,200m/data=!3m1!1e3",TUSCARAWAS,BEACH CITY,CR 94,WALNUT CREEK BOTTOM RD NW,Rural,None,Ohio Mid-Eastern Governments Association,OHCR - Ohio Central Railroad Company,2,FRA,2021,30,1,Lights and Gates,Yes,No,5 - Major Collector,2,55,1512,121,2021,0,0,0,0,0,40.59080917,-81.62061557,4104,-9085965.36348594,4952172.17884532
532625S,"https://www.google.com/maps/@40.82355001,-83.30417454,200m/data=!3m1!1e3",WYANDOT,UPPER SANDUSKY,CR 110,CH 110,Rural,None,None,"CFE - Chicago, Ft. Wayne & Eastern",12,PUCO/FRA,2017,40,2,Crossbucks,Yes,No,7 - Local,2,45,331,17,2020,0,0,0,0,0,40.82355001,-83.30417454,5549,-9273378.29074679,4986350.06489578
228748T,"https://www.google.com/maps/@40.82462601,-83.29173604,200m/data=!3m1!1e3",WYANDOT,UPPER SANDUSKY,MR 193,HICKS ST W,Urban,None,None,CSX - CSX Transportation,12,FRA,2022,40,1,Crossbucks,No,No,7 - Local,2,25,5,1,2021,0,0,0,0,0,40.82462601,-83.29173604,5432,-9271993.64326055,4986508.35293843
517013H,"https://www.google.com/maps/@38.86104103,-82.14707974,200m/data=!3m1!1e3",GALLIA,GALLIPOLIS,CR 7,GEORGES CREEK RD,Rural,None,Ohio Valley Regional Development Commission,KNWA - Kanawha River Railroad,10,PUCO/FRA,Unknown,30,2,Flashing Lights,Yes,No,7 - Local,2,45,473,29,2021,0,0,0,0,0,38.86104103,-82.14707974,1828,-9144571.08681124,4701786.39344612
152465F,"https://www.google.com/maps/@39.14783599,-84.75450094,200m/data=!3m1!1e3",HAMILTON,NORTH BEND,MR 81487,INDIAN TRAIL DR,Rural,"Ohio-Kentucky-Indiana Regional Council of Governments (Cincinnati, Middletown)",None,CSX - CSX Transportation,8,FRA,2021,40,2,Crossbucks,No,No,7 - Local,2,15,14,1,2020,0,0,0,0,0,39.14783599,-84.75450094,1164,-9434827.88707883,4742869.9871639
228953Y,"https://www.google.com/maps/@39.79250937,-82.7025717,200m/data=!3m1!1e3",FAIRFIELD,CARROLL,CR 34,CARROLL-SOUTHERN RD,Rural,None,Central Ohio Rural Planning Organization,IORY - Indiana & Ohio Railway,2,PUCO/FRA,2017,25,1,Crossbucks,Yes,No,7 - Local,2,55,434,22,2021,0,0,0,0,1,39.79250937,-82.7025717,1496,-9206408.1689382,4835835.95993521
151740V,"https://www.google.com/maps/@39.9812957,-81.90555103,200m/data=!3m1!1e3",MUSKINGUM,ZANESVILLE,CR 52,SONORA RD,Rural,None,Ohio Mid-Eastern Governments Association,CUOH - Columbus & Ohio River Railroad,2,FRA,2022,25,1,Flashing Lights,Yes,No,7 - Local,2,45,325,10,2021,0,0,0,0,0,39.9812957,-81.90555103,3488,-9117684.23380208,4863224.59375788
517369R,"https://www.google.com/maps/@40.27162924,-81.67343248,200m/data=!3m1!1e3",COSHOCTON,NEWCOMERSTOWN,CR 254,C-254 RD,Rural,None,Ohio Mid-Eastern Governments Association,CUOH - Columbus & Ohio River Railroad,2,PUCO/FRA,2022,30,1,Lights and Gates,Yes,No,7 - Local,2,Unknown,809,57,2021,0,0,0,0,0,40.27162924,-81.67343248,832,-9091844.91501241,4905493.56895308
505085C,"https://www.google.com/maps/@40.75146872,-81.06784663,200m/data=!3m1!1e3",COLUMBIANA,minerva,TR 823,KURTZ RD,Rural,None,Ohio Mid-Eastern Governments Association,OHIC - Ohi-Rail Corporation,4,FRA,2019,10,1,Crossbucks,Yes,No,7 - Local,2,Unknown,299,15,2020,0,0,0,0,0,40.75146872,-81.06784663,500,-9024431.4065588,4975752.18277638
523885L,"https://www.google.com/maps/@41.80696352,-80.94681868,200m/data=!3m1!1e3",ASHTABULA,GENEVA,SR 534,N BROADWAY,Urban,None,None,CSX - CSX Transportation,34,PUCO/FRA,2023,79,2,Lights and Gates,No,Yes,5 - Major Collector,2,35,3686,109,2021,0,0,0,0,9,41.80696352,-80.94681868,168,-9010958.63679305,5132107.23179147
002065A,"https://www.google.com/maps/@41.15906059,-82.00358031,200m/data=!3m1!1e3",MEDINA,LITCHFIELD,CR 31,VANDEMARK RD,Rural,"Northeast Ohio Areawide Coordinating Agency (Cleveland, Lorain-Elyria)",None,WE - Wheeling & Lake Erie Railway Company,4,PUCO/FRA,2021,40,1,Lights and Gates,Yes,No,7 - Local,2,45,673,34,2021,0,0,0,0,0,41.15906059,-82.00358031,3156,-9128596.80333452,5035831.44957359
265085M,"https://www.google.com/maps/@41.02018659,-81.61123864,200m/data=!3m1!1e3",SUMMIT,BARBERTON,MR 1991,5TH ST NW,Urban,Akron Metropolitan Area Transportation Study (Akron),None,AB - Akron Barberton Cluster Railway Company,0,FRA,2021,25,1,Flashing Lights,Yes,No,7 - Local,2,25,1854,56,2021,0,0,0,0,0,41.02018659,-81.61123864,4152,-9084921.52841313,5015319.63737995
851481U,"https://www.google.com/maps/@41.21004979,-82.22809074,200m/data=!3m1!1e3",LORAIN,WELLINGTON,TR 164,MERRIAM RD,Rural,"Northeast Ohio Areawide Coordinating Agency (Cleveland, Lorain-Elyria)",None,LSRX - Lake Shore Railway,2,PUCO/FRA,Unknown,30,1,Crossbucks,Yes,No,7 - Local,2,45,225,11,2020,0,0,0,0,0,41.21004979,-82.22809074,2492,-9153589.19007989,5043373.50282107
509470U,"https://www.google.com/maps/@41.60360859,-83.79734472,200m/data=!3m1!1e3",LUCAS,HOLLAND,CR 84,GARDEN RD,Rural,Toledo Metropolitan Area Council of Governments (Toledo),None,NS - Norfolk Southern Railway Company,56,PUCO/FRA,2022,79,2,Lights and Gates,No,Yes,7 - Local,2,55,970,52,2021,1,1,0,0,0,41.60360859,-83.79734472,2160,-9328277.74405881,5101785.63883343
509394D,"https://www.google.com/maps/@41.53145978,-83.20289501,200m/data=!3m1!1e3",OTTAWA,OAK HARBOR,TR 22,N LICKERT-HARDER RD,Rural,None,None,NS - Norfolk Southern Railway Company,50,PUCO/FRA,2022,79,2,Lights and Gates,No,Yes,7 - Local,2,25,255,8,2021,0,0,0,0,0,41.53145978,-83.20289501,3820,-9262103.9050394,5091050.74523569
473884P,"https://www.google.com/maps/@41.66187467,-83.49213641,200m/data=!3m1!1e3",LUCAS,TOLEDO,MR 2227,WOODFORD ST,Urban,Toledo Metropolitan Area Council of Governments (Toledo),None,NS - Norfolk Southern Railway Company,0,FRA,2017,10,1,Crossbucks,No,No,7 - Local,2,25,530,32,2020,0,0,0,0,0,41.66187467,-83.49213641,2824,-9294302.11040374,5110463.7093985
513506G,"https://www.google.com/maps/@39.33706013,-82.12402251,200m/data=!3m1!1e3",ATHENS,ATHENS,TR 404,ARMITAGE RD,Rural,None,Buckeye Hills-Hocking Valley Regional Development District,KNWA - Kanawha River Railroad,4,PUCO/FRA,Unknown,30,1,Crossbucks,Yes,No,7 - Local,2,25,151,8,2021,0,0,0,0,0,39.33706013,-82.12402251,523,-9142004.36770854,4770068.19135755
518930T,"https://www.google.com/maps/@39.91422307,-83.16309476,200m/data=!3m1!1e3",FRANKLIN,GALLOWAY,CR 141,GALLOWAY RD,Rural,Mid-Ohio Regional Planning Commission (Columbus),None,"CAMY - Camp Chase Railway Co., LLC",0,PUCO/FRA,2020,10,1,Flashing Lights,Yes,No,5 - Major Collector,2,Unknown,4171,214,2021,0,0,0,0,1,39.91422307,-83.16309476,1519,-9257673.36147596,4853485.22783335
473005P,"https://www.google.com/maps/@40.17115851,-80.69894619,200m/data=!3m1!1e3",JEFFERSON,TILTONSVILLE,MR 636,3RD ST,Urban,Brooke-Hancock-Jefferson Metropolitan Planning Commission (Steubenville-Weirton),None,WE - Wheeling & Lake Erie Railway Company,2,FRA,2021,25,1,Flashing Lights,Yes,No,7 - Local,2,25,233,14,2020,0,0,0,0,0,40.17115851,-80.69894619,2847,-8983365.59742458,4890845.82977377
513807C,"https://www.google.com/maps/@40.34075031,-83.48551262,200m/data=!3m1!1e3",UNION,RAYMOND,SR 347,STATE ROUTE 347,Rural,None,Central Ohio Rural Planning Organization,CSX - CSX Transportation,4,FRA,2023,49,1,Lights and Gates,No,No,5 - Major Collector,2,55,2418,223,2021,0,0,0,0,15,40.34075031,-83.48551262,4507,-9293564.75347381,4915583.44448406
517398B,"https://www.google.com/maps/@40.22808715,-81.86426763,200m/data=!3m1!1e3",COSHOCTON,COSHOCTON,CR 271,C-271 RD,Rural,None,Ohio Mid-Eastern Governments Association,CUOH - Columbus & Ohio River Railroad,3,FRA,2022,25,1,Lights and Gates,Yes,No,6 - Minor Collector,2,55,438,35,2021,0,0,0,0,0,40.22808715,-81.86426763,855,-9113088.58673587,4899142.8519606
518417G,"https://www.google.com/maps/@40.58993214,-83.13192571,200m/data=!3m1!1e3",MARION,MARION,MR 343,OAK ST,Urban,None,Central Ohio Rural Planning Organization,CSX - CSX Transportation,14,PUCO/FRA,2022,30,1,Lights and Gates,No,No,7 - Local,2,25,1811,109,2020,0,0,0,0,1,40.58993214,-83.13192571,3843,-9254203.63870145,4952043.61284792
472320C,"https://www.google.com/maps/@41.36644767,-82.45801585,200m/data=!3m1!1e3",ERIE,VERMILION,TR 137,FRAILEY RD,Rural,Erie Regional Planning Commission (Sandusky),None,NS - Norfolk Southern Railway Company,16,FRA,2020,60,1,Lights and Gates,No,No,7 - Local,2,55,321,17,2021,0,0,0,0,0,41.36644767,-82.45801585,1187,-9179184.33624568,5066543.79572025
472257M,"https://www.google.com/maps/@41.47825203,-81.99906708,200m/data=!3m1!1e3",LORAIN,AVON,CR 652,JAYCOX RD,Urban,"Northeast Ohio Areawide Coordinating Agency (Cleveland, Lorain-Elyria)",None,NS - Norfolk Southern Railway Company,4,FRA,2020,60,1,Lights and Gates,No,No,7 - Local,2,25,2223,89,2020,0,0,0,0,0,41.47825203,-81.99906708,2515,-9128094.39286908,5083141.72712637
867100B,"https://www.google.com/maps/@41.68821306,-83.49403371,200m/data=!3m1!1e3",LUCAS,TOLEDO,CR 172,SUDER AVE,Urban,Toledo Metropolitan Area Council of Governments (Toledo),None,CSX - CSX Transportation,19,PUCO/FRA,2023,30,2,Lights and Gates,No,No,4 - Minor Arterial,2,25,4121,267,2021,0,0,0,0,4,41.68821306,-83.49403371,2183,-9294513.31687362,5114389.09011129
544883F,"https://www.google.com/maps/@41.8722317,-80.79573232,200m/data=!3m1!1e3",ASHTABULA,ASHTABULA,MR 23,ANN AVE,Urban,None,None,CSX - CSX Transportation,2,PUCO/FRA,2021,20,2,Flashing Lights,No,No,7 - Local,2,Unknown,1149,34,2020,0,0,0,0,0,41.8722317,-80.79573232,191,-8994139.78013204,5141859.54533619
262080T,"https://www.google.com/maps/@40.59043724,-83.13042031,200m/data=!3m1!1e3",MARION,MARION,MR 372,N PROSPECT ST,Urban,None,Central Ohio Rural Planning Organization,CSX - CSX Transportation,14,PUCO/FRA,2022,30,1,Lights and Gates,No,No,7 - Local,4,25,497,15,2020,0,0,0,0,2,40.59043724,-83.13042031,3511,-9254036.05834001,4952117.65650059
476830U,"https://www.google.com/maps/@41.02754219,-83.65996042,200m/data=!3m1!1e3",HANCOCK,FINDLAY,CR 313,LIMA AVE,Urban,None,None,NS - Norfolk Southern Railway Company,1,PUCO/FRA,2019,10,1,Crossbucks,No,No,4 - Minor Arterial,4,35,7638,529,2021,0,0,0,0,0,41.02754219,-83.65996042,1851,-9312984.19373982,5016404.97976508
141892P,"https://www.google.com/maps/@41.14772558,-81.88275795,200m/data=!3m1!1e3",MEDINA,MEDINA,MR 975,PROGRESS DR,Urban,"Northeast Ohio Areawide Coordinating Agency (Cleveland, Lorain-Elyria)",None,WE - Wheeling & Lake Erie Railway Company,2,PUCO/FRA,2021,10,1,Crossbucks,Yes,No,7 - Local,2,25,284,Unknown,2020,0,0,0,0,0,41.14772558,-81.88275795,3179,-9115146.91974287,5034155.63210367
142527Y,"https://www.google.com/maps/@40.97498821,-81.84999047,200m/data=!3m1!1e3",WAYNE,STERLING,TR 43,ZIGLER RD,Rural,Akron Metropolitan Area Transportation Study (Akron),None,CSX - CSX Transportation,0,FRA,2023,25,2,Crossbucks,No,No,7 - Local,2,45,194,10,2021,0,0,0,0,0,40.97498821,-81.84999047,5478,-9111499.26055469,5008653.13022737
509193M,"https://www.google.com/maps/@41.30574202,-83.27315561,200m/data=!3m1!1e3",SANDUSKY,HELENA,SR 635,SR-635,Rural,None,None,"NOW - Northern Ohio & Western Railway, Ltd.",2,PUCO,2003,25,1,Lights and Gates,Yes,No,6 - Minor Collector,2,55,431,30,2021,0,0,0,0,0,41.30574202,-83.27315561,4839,-9269925.27925423,5057543.67712669
513878Y,"https://www.google.com/maps/@41.309052,-82.9717857,200m/data=!3m1!1e3",SANDUSKY,CLYDE,US 20,MC PHERSON HWY,Urban,None,None,NS - Norfolk Southern Railway Company,0,PUCO/FRA,2018,10,1,Flashing Lights,No,No,3 - Principal Arterial,4,50,11870,1036,2021,0,0,0,0,7,41.309052,-82.9717857,4175,-9236376.93433262,5058034.19313913
525291U,"https://www.google.com/maps/@39.16604317,-84.44245513,200m/data=!3m1!1e3",HAMILTON,NORWOOD,MR 4118,BEECH ST,Urban,"Ohio-Kentucky-Indiana Regional Council of Governments (Cincinnati, Middletown)",None,IORY - Indiana & Ohio Railway,0,PUCO/FRA,2020,0,1,Crossbucks,Yes,No,7 - Local,2,15,711,43,2020,0,0,0,0,0,39.16604317,-84.44245513,1705,-9400091.10640545,4745483.8170071
151970W,"https://www.google.com/maps/@39.35705371,-83.86787299,200m/data=!3m1!1e3",CLINTON,MIDLAND,CR 8,CUBA RD,Rural,None,None,IORY - Indiana & Ohio Railway,4,FRA,2017,40,1,Lights and Gates,Yes,No,7 - Local,2,45,394,20,2021,0,0,0,0,0,39.35705371,-83.86787299,454,-9336128.91516174,4772946.27013289
524650E,"https://www.google.com/maps/@39.64763568,-84.28218474,200m/data=!3m1!1e3",MONTGOMERY,MIAMISBURG,MR 5007,KERCHER ST,Urban,Miami Valley Regional Planning Commission (Dayton),None,NS - Norfolk Southern Railway Company,18,PUCO/FRA,2020,50,2,Lights and Gates,No,No,5 - Major Collector,2,25,1359,37,2021,0,0,0,0,0,39.64763568,-84.28218474,3626,-9382249.88820141,4814869.00133816
151923N,"https://www.google.com/maps/@39.52176026,-83.50748538,200m/data=!3m1!1e3",FAYETTE,Washington Courthouse,TR 66,BUSH RD NW,Rural,None,Ohio Valley Regional Development Commission,IORY - Indiana & Ohio Railway,2,FRA,2017,40,1,Crossbucks,Yes,No,7 - Local,2,45,86,5,2021,0,0,0,0,0,39.52176026,-83.50748538,1711,-9296010.74992834,4796687.22478537
513423T,"https://www.google.com/maps/@39.60255158,-82.0883533,200m/data=!3m1!1e3",PERRY,CORNING,SR 155,MAIN ST,Rural,None,Buckeye Hills-Hocking Valley Regional Development District,KNWA - Kanawha River Railroad,1,PUCO,2018,35,2,Flashing Lights,Yes,No,5 - Major Collector,4,35,1145,83,2021,1,1,0,0,0,39.60255158,-82.0883533,3039,-9138033.68941434,4808353.13814426
153973Y,"https://www.google.com/maps/@40.0325705,-84.20488393,200m/data=!3m1!1e3",MIAMI,TROY,CR 709,E WEST ST,Urban,Miami Valley Regional Planning Commission (Dayton),None,CSX - CSX Transportation,0,FRA,2021,10,1,Crossbucks,No,No,5 - Major Collector,2,25,2239,76,2021,0,0,0,0,0,40.0325705,-84.20488393,3697,-9373644.8013943,4870676.46523979
523841L,"https://www.google.com/maps/@41.37537754,-81.9672356,200m/data=!3m1!1e3",CUYAHOGA,NORTH RIDGEVILLE,TR 2,BRONSON RD,Urban,"Northeast Ohio Areawide Coordinating Agency (Cleveland, Lorain-Elyria)",None,NS - Norfolk Southern Railway Company,48,PUCO/FRA,2022,79,2,Lights and Gates,No,Yes,7 - Local,2,45,14532,1017,2020,0,0,0,0,0,41.37537754,-81.9672356,1041,-9124550.92872429,5067868.4315426
475971A,"https://www.google.com/maps/@41.39184652,-81.53657093,200m/data=!3m1!1e3",CUYAHOGA,BEDFORD,MR 600,WILLIS ST,Urban,"Northeast Ohio Areawide Coordinating Agency (Cleveland, Lorain-Elyria)",None,"CCRL - Cleveland & Cuyahoga Railway, Llc",2,PUCO/FRA,2017,10,1,Lights and Gates,Yes,No,7 - Local,2,25,216,6,2020,0,0,0,0,0,41.39184652,-81.53657093,1782,-9076609.55695723,5070311.87818962
471980K,"https://www.google.com/maps/@41.8618965,-80.77479663,200m/data=!3m1!1e3",ASHTABULA,ASHTABULA,MR 50,DWIGHT AVE,Urban,None,None,NS - Norfolk Southern Railway Company,25,FRA,2020,60,1,Lights and Gates,No,No,7 - Local,2,Unknown,279,8,2020,0,0,0,0,0,41.8618965,-80.77479663,116,-8991809.22978183,5140314.60584972
474344X,"https://www.google.com/maps/@40.74533624,-81.46077441,200m/data=!3m1!1e3",STARK,NAVARRE,TR 248,RICHVILLE DR,Rural,Stark County Area Transportation Study (Canton),None,WE - Wheeling & Lake Erie Railway Company,4,PUCO/FRA,2021,25,1,Lights and Gates,Yes,No,7 - Local,2,35,435,22,2021,0,0,0,0,0,40.74533624,-81.46077441,4954,-9068171.92694693,4974851.07440197
477831E,"https://www.google.com/maps/@41.15690092,-84.78511496,200m/data=!3m1!1e3",PAULDING,ANTWERP,CR 11,RD 11,Rural,None,Maumee Valley Planning Organization,"NDW - Napoleon, Defiance & Western",4,FRA,2017,10,1,Crossbucks,Yes,No,7 - Local,2,45,228,11,2020,0,0,0,0,0,41.15690092,-84.78511496,3033,-9438235.82419636,5035512.13216617
472523G,"https://www.google.com/maps/@41.09747661,-84.26595213,200m/data=!3m1!1e3",PUTNAM,CONTINENTAL,SR 634,MAIN ST,Rural,None,None,NS - Norfolk Southern Railway Company,24,FRA,2020,50,2,Lights and Gates,No,No,5 - Major Collector,2,35,2225,115,2021,0,0,0,0,3,41.09747661,-84.26595213,3703,-9380442.88232197,5026730.09070987
518492T,"https://www.google.com/maps/@41.08601412,-82.39958739,200m/data=!3m1!1e3",HURON,NEW LONDON,SR 60,N MAIN ST,Rural,None,None,CSX - CSX Transportation,35,FRA,2023,60,2,Lights and Gates,No,No,5 - Major Collector,4,35,2799,183,2021,0,0,0,0,0,41.08601412,-82.39958739,2375,-9172680.10983065,5025037.01719629
503595Y,"https://www.google.com/maps/@40.9788077,-81.60735455,200m/data=!3m1!1e3",SUMMIT,BARBERTON,CR 215,VANDERHOOF RD,Rural,Akron Metropolitan Area Transportation Study (Akron),None,CSX - CSX Transportation,20,FRA,2022,55,1,Lights and Gates,No,No,7 - Local,2,40,2159,108,2021,0,0,0,0,0,40.9788077,-81.60735455,4361,-9084489.15349214,5009216.30678182
142438G,"https://www.google.com/maps/@41.37504195,-82.12187455,200m/data=!3m1!1e3",LORAIN,ELYRIA,CR 209,LOWELL ST,Urban,"Northeast Ohio Areawide Coordinating Agency (Cleveland, Lorain-Elyria)",None,CSX - CSX Transportation,0,PUCO/FRA,2022,25,1,Flashing Lights,No,No,7 - Local,2,25,3195,96,2021,0,0,0,0,0,41.37504195,-82.12187455,2369,-9141765.25789509,5067818.64762631
538799J,"https://www.google.com/maps/@40.21893788,-84.54185202,200m/data=!3m1!1e3",DARKE,DAWN,TR 159,SHAFFER RD,Rural,None,None,CSX - CSX Transportation,17,FRA,2023,60,2,Lights and Gates,No,No,7 - Local,2,55,108,5,2020,0,0,0,0,0,40.21893788,-84.54185202,1118,-9411155.91758669,4897808.9284347
152050X,"https://www.google.com/maps/@40.24204578,-82.45206194,200m/data=!3m1!1e3",LICKING,UTICA,MR 916,CRESTVIEW DR,Rural,Licking County Area Transportation Study (Newark),None,CUOH - Columbus & Ohio River Railroad,0,FRA,2022,10,1,Crossbucks,Yes,No,7 - Local,2,25,324,10,2020,0,0,0,0,0,40.24204578,-82.45206194,2446,-9178521.55001625,4901178.30632872
510747K,"https://www.google.com/maps/@40.3919491,-81.33411327,200m/data=!3m1!1e3",TUSCARAWAS,DENNISON,MR 93,S 3RD ST,Urban,None,Ohio Mid-Eastern Governments Association,CUOH - Columbus & Ohio River Railroad,4,FRA,2016,25,3,Lights and Gates,Yes,No,7 - Local,4,25,1688,51,2020,0,0,0,0,0,40.3919491,-81.33411327,4290,-9054072.07333883,4923063.80003855
532783S,"https://www.google.com/maps/@40.87380036,-84.59369385,200m/data=!3m1!1e3",VAN WERT,VAN WERT,MR 194,BURT ST,Urban,None,None,"CFE - Chicago, Ft. Wayne & Eastern",4,PUCO/FRA,2017,40,1,Lights and Gates,Yes,No,7 - Local,2,25,2584,103,2020,0,0,0,0,0,40.87380036,-84.59369385,5031,-9416926.92370408,4993745.02845036
